date,market
13/07/2015,20463.3
14/07/2015,20505.95
15/07/2015,20506.4
16/07/2015,20761.9
17/07/2015,20880.25
20/07/2015,20889
21/07/2015,20556.55
22/07/2015,20774.6
23/07/2015,20789.7
24/07/2015,20636.7
27/07/2015,20378.05
28/07/2015,20325.9
29/07/2015,20421.6
30/07/2015,20571.7
31/07/2015,20813.35
03/08/2015,20989.1
04/08/2015,21305.8
05/08/2015,21499.9
06/08/2015,21594.05
07/08/2015,21520.3
10/08/2015,21524.5
11/08/2015,21393.6
12/08/2015,20877.2
13/08/2015,20806.55
14/08/2015,21250.8
17/08/2015,21364.5
18/08/2015,21465.6
19/08/2015,21485.05
20/08/2015,21207.3
21/08/2015,21046.15
24/08/2015,19314.2
25/08/2015,19742.6
26/08/2015,19585.85
27/08/2015,20120.75
28/08/2015,20215.35
31/08/2015,20095.75
01/09/2015,19752.65
02/09/2015,19588.55
03/09/2015,19795.75
04/09/2015,19407.6
07/09/2015,18946.8
08/09/2015,19018.75
09/09/2015,19402.5
10/09/2015,19501.75
11/09/2015,19504.6
14/09/2015,19810.5
15/09/2015,19638.3
16/09/2015,19485.1
18/09/2015,19642.45
21/09/2015,19669.55
22/09/2015,19398.8
23/09/2015,19356.35
24/09/2015,19358.95
28/09/2015,19206.35
29/09/2015,19235.15
30/09/2015,19609.75
01/10/2015,19752.4
05/10/2015,20147.6
06/10/2015,20198.5
07/10/2015,20202.35
08/10/2015,19955.75
09/10/2015,19944.3
12/10/2015,19938.85
13/10/2015,19899.7
14/10/2015,19918.45
15/10/2015,19961.35
16/10/2015,19999.8
19/10/2015,20133
20/10/2015,20139.5
21/10/2015,20043.25
23/10/2015,19943.05
26/10/2015,19859.45
27/10/2015,19915
28/10/2015,19859.25
29/10/2015,19744.55
30/10/2015,19733.6
02/11/2015,19768
03/11/2015,19879.65
04/11/2015,19893.3
05/11/2015,19629.3
06/11/2015,19561.75
09/11/2015,19679.95
10/11/2015,19311.3
13/11/2015,19268.9
16/11/2015,19163.4
17/11/2015,19275.9
18/11/2015,19182.75
19/11/2015,19397.95
20/11/2015,19534.75
23/11/2015,19577.2
24/11/2015,19607.9
26/11/2015,19627.75
27/11/2015,19681.95
30/11/2015,19616.7
01/12/2015,19819.15
02/12/2015,19842.15
03/12/2015,19698.05
04/12/2015,19540
07/12/2015,19552.25
08/12/2015,19365.2
09/12/2015,19009.2
10/12/2015,19159.75
11/12/2015,19003.35
14/12/2015,19098.4
15/12/2015,19227.25
16/12/2015,19302.9
17/12/2015,19588.75
18/12/2015,19593.85
21/12/2015,19724.75
22/12/2015,19668.3
23/12/2015,19769.5
24/12/2015,19785.15
28/12/2015,19850.1
29/12/2015,19912.5
30/12/2015,19850
31/12/2015,19977.05
01/01/2016,20169.45
04/01/2016,19956.85
05/01/2016,20068.75
06/01/2016,20008.7
07/01/2016,19408.15
08/01/2016,19598.75
11/01/2016,19379.8
12/01/2016,19263.85
13/01/2016,19197.2
14/01/2016,19031.1
15/01/2016,18535.45
18/01/2016,18051.3
19/01/2016,18281.15
20/01/2016,17938.05
21/01/2016,17715.55
22/01/2016,18107.35
25/01/2016,18124.45
27/01/2016,18136.1
28/01/2016,18060.4
29/01/2016,18399
01/02/2016,18466.15
02/02/2016,18098.6
03/02/2016,17859.55
04/02/2016,17858.15
05/02/2016,18269.55
08/02/2016,18219.15
09/02/2016,17824.95
10/02/2016,17585.4
11/02/2016,17028.45
12/02/2016,17031.95
15/02/2016,17607.1
16/02/2016,17160.8
17/02/2016,17227.6
18/02/2016,17323.95
19/02/2016,17334.75
22/02/2016,17460.1
23/02/2016,17258.75
24/02/2016,17036.25
25/02/2016,16952.2
26/02/2016,17074.65
29/02/2016,17118.15
01/03/2016,17669.25
02/03/2016,17901.55
03/03/2016,18030.8
04/03/2016,18181.2
08/03/2016,18208.65
09/03/2016,18253.3
10/03/2016,18178.2
11/03/2016,18232.1
14/03/2016,18286.55
15/03/2016,18111.05
16/03/2016,18038.95
17/03/2016,18182.35
18/03/2016,18284.9
21/03/2016,18549.6
22/03/2016,18621.3
23/03/2016,18648.4
28/03/2016,18376.45
29/03/2016,18369.6
30/03/2016,18659.15
31/03/2016,18756.6
01/04/2016,18761.3
04/04/2016,18810.4
05/04/2016,18530
06/04/2016,18643.35
07/04/2016,18563.9
08/04/2016,18656.35
11/04/2016,18820.05
12/04/2016,18955.4
13/04/2016,19170.6
18/04/2016,19369.15
20/04/2016,19395.1
21/04/2016,19388.25
22/04/2016,19417.75
25/04/2016,19295.45
26/04/2016,19412.8
27/04/2016,19470.85
28/04/2016,19240.4
29/04/2016,19323.2
02/05/2016,19630.2
03/05/2016,19433.5
04/05/2016,19126.55
05/05/2016,19154.15
06/05/2016,19256.35
09/05/2016,19405.85
10/05/2016,19413.2
11/05/2016,19430.1
12/05/2016,19629.2
13/05/2016,19447.95
16/05/2016,19433.75
17/05/2016,19445.6
18/05/2016,19450.05
19/05/2016,19222.85
20/05/2016,19098.2
23/05/2016,19054.4
24/05/2016,19008.75
25/05/2016,19216.4
26/05/2016,19429.15
27/05/2016,19716.15
30/05/2016,19801.8
31/05/2016,19715.35
01/06/2016,19726.8
02/06/2016,19858.15
03/06/2016,19864.35
06/06/2016,19754.55
07/06/2016,19842.85
08/06/2016,19944.1
09/06/2016,19884.8
10/06/2016,19779.5
13/06/2016,19638.95
14/06/2016,19682.15
15/06/2016,19821.6
16/06/2016,19801.4
17/06/2016,19800.9
20/06/2016,19907.2
21/06/2016,19951.7
22/06/2016,19955.65
23/06/2016,19980.75
24/06/2016,19706.7
27/06/2016,19898.95
28/06/2016,20053.3
29/06/2016,20256.15
30/06/2016,20533.7
01/07/2016,20831.25
04/07/2016,20995.35
05/07/2016,20975.5
07/07/2016,20950.35
08/07/2016,20999.25
11/07/2016,21345.25
12/07/2016,21516.3
13/07/2016,21427.1
14/07/2016,21520.6
15/07/2016,21579.4
18/07/2016,21429.35
19/07/2016,21503.85
20/07/2016,21673.75
21/07/2016,21700.1
22/07/2016,21980.35
25/07/2016,22219.55
26/07/2016,22197.7
27/07/2016,22334.05
28/07/2016,22419.3
29/07/2016,22457.4
01/08/2016,22521.9
02/08/2016,22367.85
03/08/2016,21972.6
04/08/2016,22107.55
05/08/2016,22529.45
08/08/2016,22764.25
09/08/2016,22623.35
10/08/2016,22246.4
11/08/2016,22306.85
12/08/2016,22513.9
16/08/2016,22624.2
17/08/2016,22777.35
18/08/2016,22868.7
19/08/2016,22925.2
22/08/2016,22789.4
23/08/2016,22656.1
24/08/2016,22859.1
25/08/2016,22732.8
26/08/2016,22797.45
29/08/2016,22818.05
30/08/2016,22973.85
31/08/2016,23005.65
01/09/2016,22960.8
02/09/2016,23031.05
06/09/2016,23405.35
07/09/2016,23461.7
08/09/2016,23551.9
09/09/2016,23339.1
12/09/2016,22674.6
14/09/2016,22914.05
15/09/2016,22809.3
16/09/2016,22866.7
19/09/2016,22933.45
20/09/2016,22936.2
21/09/2016,22921.8
22/09/2016,23220.7
23/09/2016,23246.95
26/09/2016,23165.2
27/09/2016,23139.85
28/09/2016,23298.45
29/09/2016,22481
30/09/2016,22908
03/10/2016,23528.2
04/10/2016,23684.25
05/10/2016,23722.25
06/10/2016,23702.7
07/10/2016,23644.85
10/10/2016,23598.65
13/10/2016,23229.6
14/10/2016,23329.9
17/10/2016,23191.2
18/10/2016,23600.55
19/10/2016,23670.45
20/10/2016,23699.3
21/10/2016,23741.4
24/10/2016,23677.55
25/10/2016,23701.2
26/10/2016,23463.95
27/10/2016,23197.9
28/10/2016,23516.85
01/11/2016,23648.95
02/11/2016,23225.4
03/11/2016,22910.8
04/11/2016,22621.55
07/11/2016,22776.55
08/11/2016,22856.3
09/11/2016,22430.8
10/11/2016,22791.85
11/11/2016,22033.45
15/11/2016,21066.65
16/11/2016,21229
17/11/2016,21231.55
18/11/2016,21332.05
21/11/2016,20791.8
22/11/2016,21121.55
23/11/2016,21417.65
24/11/2016,21404.5
25/11/2016,21747.8
28/11/2016,21907.85
29/11/2016,21929.45
30/11/2016,22184.65
01/12/2016,21974.15
02/12/2016,21683.2
05/12/2016,21881.1
06/12/2016,21937.35
07/12/2016,21916.15
08/12/2016,22307.4
09/12/2016,22237.75
12/12/2016,21965.45
13/12/2016,21865
14/12/2016,21666.65
15/12/2016,21630.55
16/12/2016,21593.4
19/12/2016,21450.4
20/12/2016,21273.2
21/12/2016,21260.95
22/12/2016,20892.45
23/12/2016,20798.35
26/12/2016,20426.2
27/12/2016,20811.75
28/12/2016,20902.25
29/12/2016,21151.75
30/12/2016,21389.7
02/01/2017,21580.25
03/01/2017,21753.45
04/01/2017,21724.85
05/01/2017,22074.6
06/01/2017,22024.45
09/01/2017,22035.5
10/01/2017,22260.5
11/01/2017,22543.25
12/01/2017,22622.7
13/01/2017,22647.65
16/01/2017,22789.9
17/01/2017,22779.35
18/01/2017,22919.1
19/01/2017,22983.95
20/01/2017,22646.05
23/01/2017,22843.3
24/01/2017,23087.35
25/01/2017,23395.6
27/01/2017,23520.3
30/01/2017,23651.35
31/01/2017,23279.3
01/02/2017,23756.9
02/02/2017,23916.6
03/02/2017,23943.15
06/02/2017,24205.75
07/02/2017,24130.35
08/02/2017,24249.2
09/02/2017,24257.8
10/02/2017,24201.85
13/02/2017,24204.3
14/02/2017,23974.85
15/02/2017,23673.6
16/02/2017,24084.1
17/02/2017,24250.8
20/02/2017,24405.35
21/02/2017,24614.05
22/02/2017,24462.9
23/02/2017,24376.85
27/02/2017,24349.55
28/02/2017,24424.35
01/03/2017,24456.65
02/03/2017,24102.7
03/03/2017,24091.2
06/03/2017,24228.35
07/03/2017,24203.8
08/03/2017,24124.1
09/03/2017,24089.85
10/03/2017,24042.35
14/03/2017,24425.9
15/03/2017,24581.95
16/03/2017,24924.9
17/03/2017,24914.8
20/03/2017,24918.65
21/03/2017,24781
22/03/2017,24550.15
23/03/2017,24795.85
24/03/2017,24805.5
27/03/2017,24701.9
28/03/2017,24892.3
29/03/2017,24911.2
30/03/2017,25013
31/03/2017,25119.45
03/04/2017,25217.15
05/04/2017,25478.1
06/04/2017,25561.4
07/04/2017,25552.95
10/04/2017,25732.9
11/04/2017,25872.8
12/04/2017,25915.65
13/04/2017,25872.45
17/04/2017,25813.25
18/04/2017,25539.05
19/04/2017,25694.35
20/04/2017,25786.75
21/04/2017,25845.65
24/04/2017,26062.35
25/04/2017,26461.4
26/04/2017,26407.45
27/04/2017,26281.1
28/04/2017,26323.6
02/05/2017,26457.55
03/05/2017,26441.45
04/05/2017,26514.45
05/05/2017,26142.25
08/05/2017,26255.3
09/05/2017,26465.1
10/05/2017,26806.7
11/05/2017,26849.65
12/05/2017,26725.2
15/05/2017,26949.1
16/05/2017,26940.95
17/05/2017,26799.55
18/05/2017,26251.05
19/05/2017,26099.3
22/05/2017,25880.5
23/05/2017,25534.85
24/05/2017,25149.45
25/05/2017,25407.7
26/05/2017,25983.3
29/05/2017,25727.8
30/05/2017,25918.45
31/05/2017,26027.75
01/06/2017,26095.75
02/06/2017,26254.9
05/06/2017,26457.2
06/06/2017,26264.45
07/06/2017,26422.6
08/06/2017,26507.25
09/06/2017,26606.4
12/06/2017,26557.6
13/06/2017,26584.7
14/06/2017,26507.4
15/06/2017,26474.95
16/06/2017,26550
19/06/2017,26648.25
20/06/2017,26684
21/06/2017,26687.1
22/06/2017,26497.1
23/06/2017,26157.9
27/06/2017,25968.2
28/06/2017,26040.15
29/06/2017,26054.2
30/06/2017,26254.5
03/07/2017,26588
04/07/2017,26547.9
05/07/2017,26756.05
06/07/2017,26869.65
07/07/2017,26872.4
10/07/2017,27108.15
11/07/2017,26929.45
12/07/2017,27176.3
13/07/2017,27405.2
14/07/2017,27413.9
17/07/2017,27452.15
18/07/2017,27277.25
19/07/2017,27644.25
20/07/2017,27535.55
21/07/2017,27605.4
24/07/2017,27634.8
25/07/2017,27711.65
26/07/2017,27735.6
27/07/2017,27583.25
28/07/2017,27759.55
31/07/2017,27922.8
01/08/2017,27872.95
02/08/2017,27729
03/08/2017,27785.3
04/08/2017,28119.1
07/08/2017,28499.25
08/08/2017,28144.8
09/08/2017,27652
10/08/2017,26895.05
11/08/2017,26873.85
14/08/2017,27464.1
16/08/2017,27734.3
17/08/2017,27718.35
18/08/2017,27657.05
21/08/2017,27217.6
22/08/2017,27073.95
23/08/2017,27441.3
24/08/2017,27679.2
28/08/2017,27948.85
29/08/2017,27647
30/08/2017,28066.8
31/08/2017,28054.4
01/09/2017,28338.35
04/09/2017,28183.15
05/09/2017,28338.7
06/09/2017,28377.15
07/09/2017,28583.5
08/09/2017,28377.15
11/09/2017,28592.5
12/09/2017,28852.95
13/09/2017,28753.5
14/09/2017,28851.75
15/09/2017,28781.45
18/09/2017,28891.3
19/09/2017,28967.05
20/09/2017,28886.95
21/09/2017,28695.45
22/09/2017,27947.25
25/09/2017,27583.55
26/09/2017,27648.1
27/09/2017,27132.75
28/09/2017,27216.5
29/09/2017,27558.9
03/10/2017,27819.45
04/10/2017,27869.85
05/10/2017,27951.85
06/10/2017,28176.15
09/10/2017,28219.15
10/10/2017,28391.6
11/10/2017,28214.85
12/10/2017,28528.85
13/10/2017,28575.45
16/10/2017,28646.45
17/10/2017,28782.7
18/10/2017,28740.2
19/10/2017,28588.3
23/10/2017,28731.25
24/10/2017,28676.85
25/10/2017,29038.15
26/10/2017,29154.1
27/10/2017,29355.7
30/10/2017,29674.75
31/10/2017,29644.15
01/11/2017,29903.7
02/11/2017,30020.4
03/11/2017,30043.9
06/11/2017,30242.2
07/11/2017,29779.3
08/11/2017,29546.85
09/11/2017,29741.8
10/11/2017,29654.8
13/11/2017,29447.1
14/11/2017,29353.6
15/11/2017,29014.75
16/11/2017,29350.5
17/11/2017,29754.6
20/11/2017,29784.95
21/11/2017,29832.7
22/11/2017,29791.45
23/11/2017,29780.8
24/11/2017,29908.95
27/11/2017,29994.1
28/11/2017,30039.85
29/11/2017,30030.35
30/11/2017,29768.1
01/12/2017,29471
04/12/2017,29489.6
05/12/2017,29511.65
06/12/2017,29219.65
07/12/2017,29711.7
08/12/2017,30001.7
11/12/2017,30087
12/12/2017,29787.1
13/12/2017,29496.7
14/12/2017,29508.45
15/12/2017,29759.7
18/12/2017,30042.25
19/12/2017,30473.4
20/12/2017,30480.45
21/12/2017,30625
22/12/2017,30764.8
26/12/2017,30899.9
27/12/2017,30750.4
28/12/2017,30765.55
29/12/2017,30964.65
01/01/2018,30899.6
02/01/2018,30798.3
03/01/2018,30973.6
04/01/2018,31300.65
05/01/2018,31696.15
08/01/2018,31919.7
09/01/2018,31782.05
10/01/2018,31727.95
11/01/2018,31695.8
12/01/2018,31704.85
15/01/2018,31639.55
16/01/2018,31122.2
17/01/2018,31348.05
18/01/2018,30931.85
19/01/2018,31165.65
22/01/2018,31404.6
23/01/2018,31628.3
24/01/2018,31440.65
25/01/2018,31013.1
29/01/2018,30891.2
30/01/2018,30712.4
31/01/2018,30500.3
01/02/2018,30524.85
02/02/2018,29656.45
05/02/2018,29559.05
06/02/2018,29138.85
07/02/2018,29351.15
08/02/2018,29827.35
09/02/2018,29728.95
12/02/2018,30171.85
14/02/2018,30110.25
15/02/2018,29833.75
16/02/2018,29501.9
19/02/2018,29182.55
20/02/2018,29315.7
21/02/2018,29190.45
22/02/2018,28920.45
23/02/2018,29375.65
26/02/2018,29646.35
27/02/2018,29534.9
28/02/2018,29404
01/03/2018,29202.2
05/03/2018,28892.1
06/03/2018,28623.3
07/03/2018,28297.8
08/03/2018,28278.4
09/03/2018,28290
12/03/2018,28503.05
13/03/2018,28858.3
14/03/2018,28892.3
15/03/2018,28904.95
16/03/2018,28647.6
19/03/2018,28222.05
20/03/2018,28358.85
21/03/2018,28479.05
22/03/2018,28369.65
23/03/2018,28189.9
26/03/2018,28616.95
27/03/2018,28835.75
28/03/2018,28545.25
02/04/2018,29114.25
03/04/2018,29455.55
04/04/2018,29119.55
05/04/2018,29645.2
06/04/2018,29991.55
09/04/2018,30002.1
10/04/2018,29963.2
11/04/2018,30005.95
12/04/2018,29956.75
13/04/2018,29946.45
16/04/2018,30105.05
17/04/2018,30165.55
18/04/2018,30139.4
19/04/2018,30358.75
20/04/2018,30231.4
23/04/2018,30391.4
24/04/2018,30444.75
25/04/2018,30393.05
26/04/2018,30326.8
27/04/2018,30513.4
30/04/2018,30682.65
02/05/2018,30287.9
03/05/2018,29898.9
04/05/2018,29703.95
07/05/2018,29939
08/05/2018,29842.5
09/05/2018,29668.95
10/05/2018,29284.8
11/05/2018,29288.65
14/05/2018,29148.45
15/05/2018,29052.6
16/05/2018,29022.1
17/05/2018,29017.2
18/05/2018,28600.7
21/05/2018,28179.45
22/05/2018,28562.5
23/05/2018,28411.3
24/05/2018,28481.2
25/05/2018,28963.4
28/05/2018,29447.1
29/05/2018,29428.75
30/05/2018,29343.35
31/05/2018,29241.4
01/06/2018,28948
04/06/2018,28689.25
05/06/2018,28390.7
06/06/2018,28824.15
07/06/2018,29204.65
08/06/2018,29320.6
11/06/2018,29339.15
12/06/2018,29548.75
13/06/2018,29491.4
14/06/2018,29440.7
15/06/2018,29215.65
18/06/2018,29064.75
19/06/2018,28847.9
20/06/2018,28838.55
21/06/2018,28675.85
22/06/2018,28829.45
25/06/2018,28447.7
26/06/2018,28505.85
27/06/2018,28119
28/06/2018,27771.35
29/06/2018,28291.7
02/07/2018,28042.45
03/07/2018,28170.5
04/07/2018,28113.3
05/07/2018,27999.05
06/07/2018,28148.05
09/07/2018,28361.45
10/07/2018,28655.6
11/07/2018,28424
12/07/2018,28367.2
13/07/2018,28234.85
16/07/2018,27592.45
17/07/2018,27904.35
18/07/2018,27591.2
19/07/2018,27438.95
20/07/2018,27593.65
23/07/2018,28065.85
24/07/2018,28786.25
25/07/2018,28758.3
26/07/2018,29026.25
27/07/2018,29258.45
30/07/2018,29563.55
31/07/2018,29690.55
01/08/2018,29783.15
02/08/2018,29702
03/08/2018,29903.85
06/08/2018,29948.55
07/08/2018,29934.25
08/08/2018,29981.5
09/08/2018,30093.55
10/08/2018,29867.75
13/08/2018,29547.1
14/08/2018,29710.5
16/08/2018,29498
17/08/2018,29940.7
20/08/2018,30286.4
21/08/2018,30417.4
23/08/2018,30591.95
24/08/2018,30547.15
27/08/2018,30807.2
28/08/2018,30768.1
29/08/2018,30981.95
30/08/2018,31097.35
31/08/2018,31251.7
03/09/2018,31022.25
04/09/2018,30074.85
05/09/2018,29895.1
06/09/2018,30105.75
07/09/2018,30442.7
10/09/2018,29909.95
11/09/2018,29360.75
12/09/2018,29497.4
14/09/2018,30022.25
17/09/2018,29769.9
18/09/2018,29344.15
19/09/2018,29217.65
21/09/2018,28632
24/09/2018,27763.75
25/09/2018,28021.05
26/09/2018,28104.6
27/09/2018,27636.45
28/09/2018,27286.5
01/10/2018,27307.9
03/10/2018,26959.35
04/10/2018,26539.15
05/10/2018,25903.25
08/10/2018,25634.25
09/10/2018,25499.95
10/10/2018,26324.35
11/10/2018,25831.25
12/10/2018,26378.4
15/10/2018,26489.05
16/10/2018,26861.65
17/10/2018,26277.15
19/10/2018,26053.9
22/10/2018,25935.45
23/10/2018,25605
24/10/2018,25698.7
25/10/2018,25335.8
26/10/2018,25369.25
29/10/2018,25967
30/10/2018,26104.65
31/10/2018,26566.35
01/11/2018,26728.8
02/11/2018,27134.9
05/11/2018,27219.65
06/11/2018,27064.3
09/11/2018,27367.45
12/11/2018,27051.55
13/11/2018,27121.8
14/11/2018,27149.3
15/11/2018,27254.65
16/11/2018,27359.35
19/11/2018,27508.3
20/11/2018,27163.15
21/11/2018,27375.1
22/11/2018,27187.45
26/11/2018,27287.25
27/11/2018,27259.95
28/11/2018,27188.95
29/11/2018,27390.55
30/11/2018,27593.7
03/12/2018,27681.3
04/12/2018,27599.15
05/12/2018,27215.25
06/12/2018,26798.3
07/12/2018,26915.65
10/12/2018,26426.05
11/12/2018,26842.65
12/12/2018,27440.85
13/12/2018,27720.5
14/12/2018,27814.05
17/12/2018,28034.35
18/12/2018,28169.8
19/12/2018,28564.25
20/12/2018,28405.5
21/12/2018,28017.35
24/12/2018,27620.6
26/12/2018,27725.65
27/12/2018,27780.95
28/12/2018,28063.2
31/12/2018,28178.8
01/01/2019,28111.65
02/01/2019,27876.95
03/01/2019,27674.65
04/01/2019,27719.5
07/01/2019,27706.6
08/01/2019,27689.1
09/01/2019,27683.5
10/01/2019,27798.2
11/01/2019,27707.55
14/01/2019,27514.85
15/01/2019,27712.6
16/01/2019,27727.65
17/01/2019,27710.65
18/01/2019,27410.55
21/01/2019,27322.4
22/01/2019,27430.75
23/01/2019,27264.05
24/01/2019,27232.6
25/01/2019,26868.3
28/01/2019,26372.1
29/01/2019,26398.8
30/01/2019,26396.15
31/01/2019,26555.6
01/02/2019,26828.2
04/02/2019,26588.2
05/02/2019,26397.75
06/02/2019,26639.8
07/02/2019,26956.15
08/02/2019,26536.6
11/02/2019,26240
12/02/2019,26094.4
13/02/2019,25826.95
14/02/2019,25945.7
15/02/2019,25500.6
18/02/2019,25296.45
19/02/2019,25337.5
20/02/2019,25677.3
21/02/2019,25896.95
22/02/2019,26097.55
25/02/2019,26212.65
26/02/2019,26199.65
27/02/2019,26310.85
28/02/2019,26514.45
01/03/2019,26847.9
05/03/2019,27347.05
06/03/2019,27558.1
07/03/2019,27429.5
08/03/2019,27458.2
11/03/2019,28087.55
12/03/2019,28208.3
13/03/2019,28047.85
14/03/2019,27942.1
15/03/2019,27907.65
18/03/2019,27970.7
19/03/2019,28058.65
20/03/2019,27964.1
22/03/2019,27760
25/03/2019,27423.25
26/03/2019,27681.75
27/03/2019,27623.2
28/03/2019,27873.05
29/03/2019,28281.9
01/04/2019,28334
02/04/2019,28137
03/04/2019,28033.15
04/04/2019,28020.55
05/04/2019,28143.05
08/04/2019,28039.3
09/04/2019,28146.45
10/04/2019,28056.8
11/04/2019,28148.55
12/04/2019,28271.1
15/04/2019,28389.5
16/04/2019,28542.45
18/04/2019,28419.55
22/04/2019,27907.25
23/04/2019,27874.85
24/04/2019,28057.85
25/04/2019,27914.95
26/04/2019,27921.05
30/04/2019,27800.25
02/05/2019,27659.1
03/05/2019,27537.75
06/05/2019,27202.9
07/05/2019,27020.4
08/05/2019,26707.75
09/05/2019,26632.6
10/05/2019,26558.95
13/05/2019,26074.6
14/05/2019,26130
15/05/2019,26015.45
16/05/2019,26004.7
17/05/2019,26226.5
20/05/2019,27081.4
21/05/2019,26859.05
22/05/2019,26848.05
23/05/2019,26947.1
24/05/2019,27572.65
27/05/2019,27719.9
28/05/2019,27824.75
29/05/2019,27625.35
30/05/2019,27648.55
31/05/2019,27839.5
03/06/2019,28143.05
04/06/2019,27970.1
06/06/2019,27374.15
07/06/2019,27382.75
10/06/2019,27456.4
11/06/2019,27613.2
12/06/2019,27395.25
13/06/2019,27379.2
14/06/2019,27093
17/06/2019,26672.3
18/06/2019,26705
19/06/2019,26551.8
20/06/2019,26998.15
21/06/2019,26926.2
24/06/2019,26960.25
25/06/2019,27028.45
26/06/2019,27246.3
27/06/2019,27381.35
28/06/2019,27332.5
01/07/2019,27471.75
02/07/2019,27562.85
03/07/2019,27704.9
04/07/2019,27762
05/07/2019,27378
08/07/2019,26810.65
09/07/2019,26953.15
10/07/2019,26739.5
11/07/2019,26932.1
12/07/2019,26983.65
15/07/2019,27096.3
16/07/2019,27365.5
17/07/2019,27428.35
18/07/2019,27120.05
19/07/2019,26656.15
22/07/2019,26676.1
23/07/2019,26560.25
24/07/2019,26133.9
25/07/2019,26302.15
26/07/2019,26553.9
29/07/2019,26197.35
30/07/2019,25838
31/07/2019,26071.3
01/08/2019,25732.95
02/08/2019,25811.25
05/08/2019,25601.75
06/08/2019,25848.5
07/08/2019,25730
08/08/2019,26050.65
09/08/2019,26236.6
13/08/2019,25636.1
14/08/2019,25914
16/08/2019,25999.6
19/08/2019,25981.65
20/08/2019,25783.45
21/08/2019,25482.05
22/08/2019,25136.9
23/08/2019,25345.1
26/08/2019,25813.55
27/08/2019,26156.25
28/08/2019,26032.15
29/08/2019,26046.9
30/08/2019,26405.05
03/09/2019,25834.35
04/09/2019,25800.55
05/09/2019,25935.05
06/09/2019,26053.95
09/09/2019,26141
11/09/2019,26309.65
12/09/2019,26285
13/09/2019,26460.1
16/09/2019,26431.2
17/09/2019,25987.95
18/09/2019,26149.9
19/09/2019,25922.1
20/09/2019,27406.85
23/09/2019,27912.35
24/09/2019,27942.55
25/09/2019,27484.5
26/09/2019,27811
27/09/2019,27818.1
30/09/2019,27520.3
01/10/2019,27249.85
03/10/2019,27023.2
04/10/2019,26681.6
07/10/2019,26295.05
09/10/2019,26660.3
10/10/2019,26492.85
11/10/2019,26598.6
14/10/2019,26791.6
15/10/2019,27010.6
16/10/2019,27240.55
17/10/2019,27627.6
18/10/2019,28014.15
22/10/2019,28163.95
23/10/2019,28140.45
24/10/2019,28045.25
25/10/2019,27959.55
27/10/2019,28123.2
29/10/2019,28447.6
30/10/2019,28636.4
31/10/2019,28722.1
01/11/2019,28706.55
04/11/2019,28652.9
05/11/2019,28442.35
06/11/2019,28534.2
07/11/2019,28686.25
08/11/2019,28387.25
11/11/2019,28451.15
13/11/2019,28298.6
14/11/2019,28175.6
15/11/2019,28195.55
18/11/2019,28154
19/11/2019,28071.9
20/11/2019,28245.95
21/11/2019,28132.6
22/11/2019,28059.2
25/11/2019,28443.5
26/11/2019,28264.05
27/11/2019,28468.7
28/11/2019,28765.6
29/11/2019,28546.45
02/12/2019,28544.7
03/12/2019,28333.2
04/12/2019,28364.2
05/12/2019,28145.55
06/12/2019,27854.05
09/12/2019,27758.05
10/12/2019,27463.65
11/12/2019,27594.25
12/12/2019,27793.8
13/12/2019,28076.7
16/12/2019,27915.25
17/12/2019,28031.75
18/12/2019,28138.2
19/12/2019,28245.3
20/12/2019,28406.25
23/12/2019,28395.75
24/12/2019,28382.85
26/12/2019,28280.25
27/12/2019,28476.8
30/12/2019,28484.85
31/12/2019,28307.55
01/01/2020,28293.35
02/01/2020,28535.4
03/01/2020,28478.95
06/01/2020,27894.9
07/01/2020,28101.2
08/01/2020,28113.55
09/01/2020,28484.3
10/01/2020,28556.05
13/01/2020,28783.55
14/01/2020,28845.25
15/01/2020,28957.95
16/01/2020,28978.6
17/01/2020,29034.85
20/01/2020,28754.45
21/01/2020,28617.35
22/01/2020,28593
23/01/2020,28898.3
24/01/2020,29153.75
27/01/2020,28960.75
28/01/2020,28888.75
29/01/2020,29045.4
30/01/2020,28533
31/01/2020,28294.6
01/02/2020,27272.95
03/02/2020,27534.7
04/02/2020,28112.45
05/02/2020,28537.8
06/02/2020,28871.35
07/02/2020,29046.45
10/02/2020,28953.7
11/02/2020,28854.35
12/02/2020,28855.35
13/02/2020,28807.6
14/02/2020,28501.05
17/02/2020,28169.6
18/02/2020,28060.35
19/02/2020,28630.75
20/02/2020,28669.8
24/02/2020,28073.9
25/02/2020,27863.65
26/02/2020,27470.15
27/02/2020,27404.3
28/02/2020,26482
02/03/2020,26404.3
03/03/2020,26926.3
04/03/2020,26717.15
05/03/2020,26877.55
06/03/2020,26291.85
09/03/2020,25139.45
11/03/2020,24955.6
12/03/2020,22776.4
13/03/2020,23423.8
16/03/2020,22184.35
17/03/2020,22003.15
18/03/2020,20924.75
19/03/2020,20238.25
20/03/2020,20963.8
23/03/2020,18524.65
24/03/2020,18720.1
25/03/2020,19393
26/03/2020,20459.85
27/03/2020,20431.6
30/03/2020,20263
31/03/2020,21116.25
01/04/2020,20664.55
03/04/2020,20399.7
07/04/2020,21702.3
08/04/2020,22139.65
09/04/2020,22898.85
13/04/2020,22864.5
15/04/2020,23051.15
16/04/2020,23222.85
17/04/2020,23513.7
20/04/2020,23395.4
21/04/2020,23022.85
